2010/M524/1/M5244E3.laz;2017-06-20;17:58:21.0000000000;16364
2012/Q441/1/Q4412G2.laz;2017-06-20;19:58:41.0000000000;38184
2014/P544/1/P5441G3.laz;2017-06-20;21:24:55.0000000000;72488
2011/T432/1/T4324B2.laz;2017-06-20;18:59:47.0000000000;45188
2011/K344/1/K3443G1.laz;2017-06-20;18:24:07.0000000000;32876
2013/N333/1/N3331H1.laz;2017-06-20;20:37:05.0000000000;34000
2008/M414/1/M4142E1.laz;2017-06-20;16:47:50.0000000000;38668
2014/Q533/2/Q5331F4.laz;2017-06-20;21:34:47.0000000000;1752
2010/N523/1/N5232G4.laz;2017-06-20;18:08:39.0000000000;29604
2015/W524/1/W5241B3.laz;2017-06-20;22:28:58.0000000000;50296
2012/M314/1/M3144G2.laz;2017-06-20;19:17:22.0000000000;43348
2014/V431/1/V4312E1.laz;2017-06-20;21:41:34.0000000000;45820
2008/L343/1/L3434A3.laz;2017-06-20;16:27:43.0000000000;56692
2013/T424/1/T4244B1.laz;2017-06-20;20:57:31.0000000000;56948
2013/N413/1/N4131G4.laz;2017-06-20;20:44:24.0000000000;54124
2011/Q522/1/Q5222A4.laz;2017-06-20;18:48:23.0000000000;64548
2009/P341/1/P3412D1.laz;2017-06-20;17:17:39.0000000000;61784
2009/Q412/1/Q4121B4.laz;2017-06-20;17:28:59.0000000000;55752
2010/S432/1/S4324G3.laz;2017-06-20;18:20:05.0000000000;12268
2014/Q531/1/Q5312G3.laz;2017-06-20;21:32:22.0000000000;56120
2011/S541/1/S5412G2.laz;2017-06-20;18:57:55.0000000000;38380
2013/N341/1/N3411G4.laz;2017-06-20;20:39:28.0000000000;54772
2011/N542/1/N5424E2.laz;2017-06-20;18:39:49.0000000000;44560
2014/N431/1/N4311B2.laz;2017-06-20;21:18:19.0000000000;79984
2008/L343/1/L3433F1.laz;2017-06-20;16:27:29.0000000000;53668
2014/P544/1/P5443A2.laz;2017-06-20;21:25:36.0000000000;71128
2013/M424/1/M4244D3.laz;2017-06-20;20:34:41.0000000000;53196
2015/M521/1/M5213F1.laz;2017-06-20;21:52:19.0000000000;37184
2009/S424/1/S4242A3.laz;2017-06-20;17:40:04.0000000000;72868
2008/P411/1/P4111C3.laz;2017-06-20;16:51:28.0000000000;25604
2014/M433/2/M4334G1.laz;2017-06-20;21:09:13.0000000000;13684
2012/S541/1/S5412H1.laz;2017-06-20;20:08:44.0000000000;32248
2011/N541/1/N5413A1.laz;2017-06-20;18:37:50.0000000000;19240
2015/P621/1/P6212C1.laz;2017-06-20;22:14:20.0000000000;86420
2009/U442/1/U4422A3.laz;2017-06-20;17:46:15.0000000000;70928
2015/L323/1/L3232E3.laz;2017-06-20;21:50:23.0000000000;23696
2008/M414/1/M4142G2.laz;2017-06-20;16:47:51.0000000000;10032
2009/Q423/1/Q4234A4.laz;2017-06-20;17:31:20.0000000000;29764
2013/N411/1/N4112B2.laz;2017-06-20;20:40:46.0000000000;20976
2009/P343/1/P3432B3.laz;2017-06-20;17:20:23.0000000000;84192
2015/L331/1/L3312G3.laz;2017-06-20;21:51:18.0000000000;33536
2016/V523/1/V5231A3_added_pts.laz;2017-06-20;22:50:15.0000000000;8
2011/T434/1/T4344C2.laz;2017-06-20;19:02:29.0000000000;39712
2008/M414/1/M4141D3.laz;2017-06-20;16:47:32.0000000000;40260
2011/M542/1/M5421C3.laz;2017-06-20;18:32:04.0000000000;53072
2009/M513/1/M5132B4.laz;2017-06-20;17:04:21.0000000000;60228
2014/Q512/1/Q5123F3.laz;2017-06-20;21:28:16.0000000000;53816
2011/T443/1/T4432C3.laz;2017-06-20;19:05:21.0000000000;46404
2013/S442/1/S4424D3.laz;2017-06-20;20:56:32.0000000000;67880
2010/L432/1/L4323B2.laz;2017-06-20;17:48:45.0000000000;47812
2009/T423/1/T4232C3.laz;2017-06-20;17:43:47.0000000000;54268
2009/S422/1/S4224H4.laz;2017-06-20;17:39:07.0000000000;55296
2011/M542/1/M5422E1.laz;2017-06-20;18:32:28.0000000000;46364
2012/Q431/1/Q4312F1.laz;2017-06-20;19:52:21.0000000000;39228
2010/L424/1/L4244G2.laz;2017-06-20;17:46:57.0000000000;33320
2016/M442/1/M4423G2.laz;2017-06-20;22:34:49.0000000000;65400
2012/V421/1/V4213D4.laz;2017-06-20;20:25:34.0000000000;44668
2014/X511/1/X5111D2_added_pts.laz;2017-06-20;21:47:01.0000000000;4
2009/N331/1/N3313D3.laz;2017-06-20;17:08:07.0000000000;59996
2013/M344/1/M3443F2_added_pts.laz;2017-06-20;20:33:06.0000000000;8
2008/M342/1/M3421E1.laz;2017-06-20;16:45:23.0000000000;66220
2012/P531/1/P5311A3.laz;2017-06-20;19:41:04.0000000000;60944
2010/M433/1/M4331A4.laz;2017-06-20;17:56:23.0000000000;32888
2016/M442/1/M4423B2.laz;2017-06-20;22:34:30.0000000000;31080
2015/L331/1/L3311G4.laz;2017-06-20;21:50:58.0000000000;14256
2013/U521/1/U5213A3.laz;2017-06-20;21:03:31.0000000000;28400
2010/L432/1/L4324G2.laz;2017-06-20;17:49:21.0000000000;58308
2010/N342/1/N3423G4.laz;2017-06-20;17:59:14.0000000000;31832
2008/L413/1/L4133G4.laz;2017-06-20;16:32:22.0000000000;9972
2012/R532/1/R5322B3.laz;2017-06-20;20:06:27.0000000000;31584
2012/T444/2/T4443E1.laz;2017-06-20;20:14:38.0000000000;10020
2011/Q523/1/Q5231G1.laz;2017-06-20;18:50:01.0000000000;52248
2008/L344/1/L3441D3.laz;2017-06-20;16:28:27.0000000000;41124
2014/Q514/1/Q5143B4.laz;2017-06-20;21:30:51.0000000000;60404
2009/R441/2/R4414E2.laz;2017-06-20;17:36:23.0000000000;55812
2013/N522/1/N5222D1.laz;2017-06-20;20:52:45.0000000000;50320
2012/M411/1/M4112F1.laz;2017-06-20;19:21:32.0000000000;35676
2015/N534/1/N5341E1.laz;2017-06-20;22:03:34.0000000000;63464
2016/W514/1/W5144B1.laz;2017-06-20;22:55:18.0000000000;13908;2017-03-07 14:01:58;14235
2013/U514/1/U5141B1.laz;2017-06-20;21:02:53.0000000000;40572
2016/V524/1/V5242C4_added_pts.laz;2017-06-20;22:50:54.0000000000;4
2014/Q513/1/Q5133D2_added_pts.laz;2017-06-20;21:29:27.0000000000;4
2012/P514/1/P5143A4.laz;2017-06-20;19:38:10.0000000000;36856
2010/L431/1/L4313D3.laz;2017-06-20;17:47:31.0000000000;18904
2008/M421/1/M4211G3.laz;2017-06-20;16:48:03.0000000000;30076
2016/W433/1/W4334A4.laz;2017-06-20;22:51:50.0000000000;34556;2017-01-16 12:59:05;35382
2015/V431/1/V4314D3.laz;2017-06-20;22:24:47.0000000000;46540
2012/T414/1/T4141F2.laz;2017-06-20;20:11:40.0000000000;54524
2012/L521/1/L5212E4.laz;2017-06-20;19:14:10.0000000000;69504
2008/M342/1/M3422H1.laz;2017-06-20;16:46:05.0000000000;47872
2011/R413/1/R4134C1.laz;2017-06-20;18:51:42.0000000000;59724
2014/Q531/1/Q5313G3.laz;2017-06-20;21:32:50.0000000000;59528
2015/P612/1/P6121F4.laz;2017-06-20;22:12:24.0000000000;92184
2013/N333/1/N3332H2_added_pts.laz;2017-06-20;20:37:17.0000000000;4
2011/T431/1/T4312G1.laz;2017-06-20;18:58:25.0000000000;47872
2015/R522/1/R5224E4.laz;2017-06-20;22:15:12.0000000000;45216
2013/N423/1/N4234B1_added_pts.laz;2017-06-20;20:49:31.0000000000;4
2013/U514/1/U5142H4.laz;2017-06-20;21:03:29.0000000000;48268
2016/M441/1/M4413C3_added_pts.laz;2017-06-20;22:33:34.0000000000;4
2014/Q532/1/Q5321C1.laz;2017-06-20;21:33:35.0000000000;65448
2016/W512/1/W5122F2.laz;2017-06-20;22:53:48.0000000000;30892;2017-01-23 14:18:08;31626
2009/R431/1/R4314G3.laz;2017-06-20;17:32:54.0000000000;41592
2012/Q433/1/Q4332G4.laz;2017-06-20;19:56:27.0000000000;45372
2011/L331/1/L3314H4.laz;2017-06-20;18:25:47.0000000000;41528
2011/Q443/1/Q4434C4.laz;2017-06-20;18:45:36.0000000000;50208
2010/N441/1/N4413C1.laz;2017-06-20;18:04:12.0000000000;91436
2016/P443/1/P4434A4.laz;2017-06-20;22:42:30.0000000000;34180
2010/P331/1/P3314F1.laz;2017-06-20;18:10:00.0000000000;46140
2014/P544/1/P5442A4_added_pts.laz;2017-06-20;21:24:59.0000000000;4
2013/S511/1/S5112E3.laz;2017-06-20;20:57:08.0000000000;62760
2014/S522/1/S5222D4.laz;2017-06-20;21:38:27.0000000000;52464
2009/T413/1/T4132B3.laz;2017-06-20;17:42:50.0000000000;57112
2008/N344/1/N3443B1.laz;2017-06-20;16:49:54.0000000000;25616
2011/L412/1/L4124C4.laz;2017-06-20;18:30:11.0000000000;53056
2009/R431/1/R4314H4.laz;2017-06-20;17:33:01.0000000000;48340
2009/Q423/1/Q4231C3.laz;2017-06-20;17:30:34.0000000000;31792
2009/Q414/1/Q4142F2.laz;2017-06-20;17:29:36.0000000000;30204
2012/M522/1/M5221A3.laz;2017-06-20;19:27:04.0000000000;33192
2012/P531/1/P5313E2.laz;2017-06-20;19:42:22.0000000000;64800
2013/N414/1/N4143F1_added_pts.laz;2017-06-20;20:46:45.0000000000;4
2015/X513/1/X5131F3_added_pts.laz;2017-06-20;22:30:13.0000000000;4
2013/N411/1/N4111G2.laz;2017-06-20;20:40:40.0000000000;62296
2011/L421/1/L4212A1.laz;2017-06-20;18:30:32.0000000000;31012
2011/N531/1/N5311B4.laz;2017-06-20;18:36:09.0000000000;48180
2010/S432/1/S4324D4.laz;2017-06-20;18:20:02.0000000000;29772
2012/N424/1/N4242B3.laz;2017-06-20;19:29:18.0000000000;64452
2014/P422/1/P4222D2_added_pts.laz;2017-06-20;21:21:22.0000000000;4
2013/U414/1/U4142D2.laz;2017-06-20;20:59:34.0000000000;37080
2010/L442/1/L4421H1.laz;2017-06-20;17:50:57.0000000000;31028
2015/K324/1/K3243D2_added_pts.laz;2017-06-20;21:48:08.0000000000;4
2008/L343/1/L3434D1.laz;2017-06-20;16:27:53.0000000000;42152
2010/P331/1/P3314A1.laz;2017-06-20;18:09:47.0000000000;45372
2015/R522/1/R5224D2.laz;2017-06-20;22:15:06.0000000000;47824
2011/Q443/1/Q4433E2.laz;2017-06-20;18:45:22.0000000000;51480
2009/T411/1/T4113F1.laz;2017-06-20;17:41:27.0000000000;33768
2016/V522/1/V5223H1.laz;2017-06-20;22:50:07.0000000000;50008;2016-11-21 10:54:36;51201
2011/N324/1/N3244D1.laz;2017-06-20;18:32:51.0000000000;31884
2009/S423/1/S4231D4.laz;2017-06-20;17:39:06.0000000000;18008
2009/N313/1/N3133G3.laz;2017-06-20;17:07:01.0000000000;31136
2009/Q421/1/Q4214C2.laz;2017-06-20;17:30:04.0000000000;33176
2016/L321/1/L3213G4_added_pts.laz;2017-06-20;22:33:06.0000000000;4
2012/P411/1/P4113A1.laz;2017-06-20;19:32:32.0000000000;74820
2015/U442/1/U4424A2.laz;2017-06-20;22:19:58.0000000000;44856
2010/S441/1/S4414B2.laz;2017-06-20;18:21:47.0000000000;34868
2009/Q423/1/Q4233E2.laz;2017-06-20;17:31:12.0000000000;34424
2008/L413/1/L4131C2.laz;2017-06-20;16:31:46.0000000000;39780
2013/L234/1/L2344B2.laz;2017-06-20;20:27:52.0000000000;14272
2009/P342/1/P3421A4.laz;2017-06-20;17:18:52.0000000000;25460
2011/Q523/1/Q5231H3.laz;2017-06-20;18:50:02.0000000000;68764
2013/U423/1/U4232H1.laz;2017-06-20;21:00:36.0000000000;39656
2010/P512/1/P5121G1.laz;2017-06-20;18:14:18.0000000000;44628
2013/N333/1/N3332F1.laz;2017-06-20;20:37:17.0000000000;40540
2011/P431/1/P4314D4.laz;2017-06-20;18:41:16.0000000000;44596
2013/U532/1/U5322A3_added_pts.laz;2017-06-20;21:03:47.0000000000;8
2016/N532/1/N5321G2.laz;2017-06-20;22:39:09.0000000000;43036
2016/K322/1/K3224D1.laz;2017-06-20;22:31:21.0000000000;22216
2016/P412/1/P4123C4.laz;2017-06-20;22:39:59.0000000000;56584
2011/U432/1/U4321D2.laz;2017-06-20;19:08:33.0000000000;43076
2016/W521/1/W5211D3_added_pts.laz;2017-06-20;22:55:33.0000000000;4
2012/T522/1/T5224C2.laz;2017-06-20;20:20:06.0000000000;40556
2015/U521/1/U5214C1.laz;2017-06-20;22:21:53.0000000000;83280
2012/M333/1/M3334A1.laz;2017-06-20;19:18:47.0000000000;35304
2011/U432/1/U4321A2.laz;2017-06-20;19:08:23.0000000000;40404
2016/V521/1/V5214G4.laz;2017-06-20;22:50:00.0000000000;47700;2016-11-16 12:25:22;48837
2010/P332/1/P3323H1.laz;2017-06-20;18:10:59.0000000000;56760
2008/L413/1/L4131A2.laz;2017-06-20;16:31:41.0000000000;40696
2014/M441/1/M4411C2.laz;2017-06-20;21:11:25.0000000000;42748
2011/T433/1/T4332F2.laz;2017-06-20;19:00:27.0000000000;52528
2009/M513/1/M5132H4.laz;2017-06-20;17:04:31.0000000000;16728
2012/R531/1/R5314F3.laz;2017-06-20;20:05:58.0000000000;38652
2015/P621/1/P6211C1.laz;2017-06-20;22:13:47.0000000000;79912
2009/L341/1/L3412D1.laz;2017-06-20;16:55:38.0000000000;46300
2011/M542/1/M5422A1.laz;2017-06-20;18:32:15.0000000000;32140
2015/M541/1/M5412G4.laz;2017-06-20;21:55:26.0000000000;79276
2016/W513/2/W5132C2.laz;2017-06-20;22:54:43.0000000000;23992;2017-03-21 09:41:42;24564
2010/S431/1/S4314D1.laz;2017-06-20;18:18:51.0000000000;34952
2014/Q411/1/Q4111A1.laz;2017-06-20;21:26:19.0000000000;125684
2011/R433/1/R4333D1.laz;2017-06-20;18:53:43.0000000000;35588
2012/T443/2/T4434D4.laz;2017-06-20;20:14:21.0000000000;10448
2011/L412/1/L4123C1.laz;2017-06-20;18:29:49.0000000000;44816
2011/V521/1/V5213E2.laz;2017-06-20;19:11:07.0000000000;53124
2013/N412/1/N4122E2.laz;2017-06-20;20:42:44.0000000000;76668
2008/P333/1/P3333B3.laz;2017-06-20;16:51:11.0000000000;27980
2009/L332/1/L3322A1.laz;2017-06-20;16:52:38.0000000000;20060
2010/P511/1/P5112E1.laz;2017-06-20;18:13:24.0000000000;32936
2009/M513/1/M5132F1.laz;2017-06-20;17:04:27.0000000000;53756
2010/N441/1/N4412C4.laz;2017-06-20;18:03:45.0000000000;59616
2012/Q421/1/Q4211C3.laz;2017-06-20;19:50:16.0000000000;8464
2012/P531/1/P5311D1.laz;2017-06-20;19:41:15.0000000000;69356
2009/L341/1/L3412C1.laz;2017-06-20;16:55:37.0000000000;46536
2016/P412/1/P4123B2.laz;2017-06-20;22:39:49.0000000000;35144
2013/L311/1/L3114B3.laz;2017-06-20;20:29:09.0000000000;17764
2015/M542/1/M5424C2.laz;2017-06-20;21:57:03.0000000000;43216
2011/N521/1/N5211F3.laz;2017-06-20;18:35:35.0000000000;30404
2012/T522/1/T5222A3.laz;2017-06-20;20:19:04.0000000000;54184
2008/K424/1/K4241D1.laz;2017-06-20;16:25:30.0000000000;172
2012/M343/1/M3432H1.laz;2017-06-20;19:20:22.0000000000;43612
2008/L423/1/L4232C4.laz;2017-06-20;16:37:23.0000000000;74328
2009/R443/1/R4432D3.laz;2017-06-20;17:37:57.0000000000;52508
2011/L334/1/L3342C4.laz;2017-06-20;18:27:47.0000000000;46496
2013/W333/1/W3331F1.laz;2017-06-20;21:07:00.0000000000;21832
2011/L421/1/L4211C2.laz;2017-06-20;18:30:21.0000000000;24884
2008/M423/1/M4231H1.laz;2017-06-20;16:49:06.0000000000;29344
2015/P612/1/P6122E3.laz;2017-06-20;22:12:53.0000000000;80532
2009/P412/1/P4121F2.laz;2017-06-20;17:24:57.0000000000;86892
2013/M344/1/M3443A4.laz;2017-06-20;20:32:58.0000000000;31412
2015/M541/1/M5412G3.laz;2017-06-20;21:55:24.0000000000;62380
2008/L421/1/L4213E4.laz;2017-06-20;16:34:13.0000000000;72844
2012/M522/1/M5224F2.laz;2017-06-20;19:28:22.0000000000;41504
2010/S433/1/S4333E2.laz;2017-06-20;18:20:21.0000000000;37224
2008/L434/1/L4344E2.laz;2017-06-20;16:40:17.0000000000;52944
2016/P444/1/P4444E4.laz;2017-06-20;22:46:00.0000000000;179296
2015/X513/1/X5132B2.laz;2017-06-20;22:30:38.0000000000;53864
2012/L521/1/L5214D2.laz;2017-06-20;19:14:38.0000000000;61604
2012/T522/1/T5221E3.laz;2017-06-20;20:18:55.0000000000;57292
2009/N331/1/N3313C4.laz;2017-06-20;17:08:06.0000000000;55556
2010/U443/2/U4433A2.laz;2017-06-20;18:22:41.0000000000;34960
2012/P523/1/P5233A2.laz;2017-06-20;19:40:42.0000000000;43056
2008/M412/1/M4122G3.laz;2017-06-20;16:46:23.0000000000;28068
2012/Q412/1/Q4121H3.laz;2017-06-20;19:47:09.0000000000;59720
2015/U512/1/U5121G4_added_pts.laz;2017-06-20;22:20:37.0000000000;4
2009/L443/1/L4432E1.laz;2017-06-20;16:59:15.0000000000;32140
2014/N334/1/N3342A4.laz;2017-06-20;21:18:07.0000000000;54500
2013/U423/1/U4231H1.laz;2017-06-20;21:00:28.0000000000;38892
2011/V521/1/V5212F4.laz;2017-06-20;19:10:47.0000000000;42580
2011/P433/1/P4331B1.laz;2017-06-20;18:42:04.0000000000;35528
2014/W523/1/W5233B1.laz;2017-06-20;21:45:49.0000000000;45508
2009/P333/1/P3334H4.laz;2017-06-20;17:14:12.0000000000;107744
2014/P544/1/P5442D1.laz;2017-06-20;21:25:15.0000000000;42828
2014/M521/1/M5213D1_added_pts.laz;2017-06-20;21:16:18.0000000000;8
2012/Q442/1/Q4423F3.laz;2017-06-20;20:00:16.0000000000;40820
2010/N514/1/N5142E4.laz;2017-06-20;18:06:52.0000000000;21252
2014/M521/1/M5212C4.laz;2017-06-20;21:16:01.0000000000;53260
2012/Q432/1/Q4324H2.laz;2017-06-20;19:55:28.0000000000;43512
2013/N413/1/N4131C3.laz;2017-06-20;20:44:09.0000000000;50516
2009/N331/1/N3311B2.laz;2017-06-20;17:07:14.0000000000;68444
2015/M514/1/M5142C2.laz;2017-06-20;21:52:02.0000000000;19632
2014/N332/1/N3323C3_added_pts.laz;2017-06-20;21:17:03.0000000000;4
2014/T433/1/T4331E2.laz;2017-06-20;21:38:36.0000000000;41592
2009/P331/1/P3313H3.laz;2017-06-20;17:11:01.0000000000;68504
2011/T443/2/T4432E4.laz;2017-06-20;19:05:41.0000000000;26096
2011/U431/1/U4312E3.laz;2017-06-20;19:07:38.0000000000;34196
2011/N531/1/N5311H4.laz;2017-06-20;18:36:33.0000000000;50636
2015/U432/1/U4323F4.laz;2017-06-20;22:18:18.0000000000;40536
2012/U523/1/U5231G2.laz;2017-06-20;20:23:16.0000000000;49412
2016/W512/1/W5121B4.laz;2017-06-20;22:53:23.0000000000;33152;2017-02-17 06:02:14;33943
2010/M431/1/M4312D2.laz;2017-06-20;17:54:47.0000000000;34876
2010/M431/1/M4313B1.laz;2017-06-20;17:54:55.0000000000;34664
2011/S532/2/S5323A3.laz;2017-06-20;18:57:35.0000000000;18340
2012/U511/1/U5111D2.laz;2017-06-20;20:21:55.0000000000;49380
2010/N341/1/N3413D4.laz;2017-06-20;17:58:39.0000000000;34188
2013/P314/1/P3144F1.laz;2017-06-20;20:53:44.0000000000;13556
2012/U523/1/U5234E4.laz;2017-06-20;20:24:26.0000000000;40304
2014/X511/1/X5113D4_added_pts.laz;2017-06-20;21:47:41.0000000000;4
2013/U423/1/U4231D1.laz;2017-06-20;21:00:17.0000000000;38412
2012/P424/1/P4243E2.laz;2017-06-20;19:35:26.0000000000;45808
2016/P421/1/P4213C1_added_pts.laz;2017-06-20;22:41:04.0000000000;4
2008/L421/1/L4213F1.laz;2017-06-20;16:34:16.0000000000;104904
2011/P434/1/P4342A1.laz;2017-06-20;18:42:18.0000000000;29912
2012/R532/2/R5324D1.laz;2017-06-20;20:07:12.0000000000;10812
2009/L341/1/L3413G1.laz;2017-06-20;16:56:48.0000000000;116760
2008/L412/1/L4124F1.laz;2017-06-20;16:31:23.0000000000;90384
2011/T432/1/T4323G2.laz;2017-06-20;18:59:40.0000000000;53216
2015/U513/1/U5131D3.laz;2017-06-20;22:20:58.0000000000;81304
2013/U511/1/U5114G3.laz;2017-06-20;21:01:47.0000000000;38612
2016/W521/1/W5211B4.laz;2017-06-20;22:55:33.0000000000;31756;2017-01-25 15:07:57;32511
2012/T414/1/T4141H1.laz;2017-06-20;20:11:48.0000000000;44700
2013/W333/1/W3333E1.laz;2017-06-20;21:07:13.0000000000;19876
2013/N412/1/N4124F2.laz;2017-06-20;20:43:45.0000000000;52508
2014/Q513/1/Q5131E4.laz;2017-06-20;21:28:39.0000000000;53272
2012/N543/1/N5431A2.laz;2017-06-20;19:30:28.0000000000;49364
2010/L444/1/L4444F2.laz;2017-06-20;17:53:10.0000000000;41768
2013/M424/1/M4242C1.laz;2017-06-20;20:33:50.0000000000;73340
2013/N333/1/N3332H1.laz;2017-06-20;20:37:19.0000000000;38396
2012/S442/1/S4422B2.laz;2017-06-20;20:07:49.0000000000;48224
2012/N422/1/N4224H3.laz;2017-06-20;19:29:15.0000000000;68324
2013/N411/1/N4114F3.laz;2017-06-20;20:41:44.0000000000;25192
2012/P521/1/P5212E1.laz;2017-06-20;19:39:04.0000000000;30060
2013/L342/1/L3422B2.laz;2017-06-20;20:30:51.0000000000;39924
2010/L431/1/L4312D1.laz;2017-06-20;17:47:19.0000000000;52552
2009/M532/1/M5322B3.laz;2017-06-20;17:06:27.0000000000;57588
2013/U542/2/U5423B1.laz;2017-06-20;21:05:16.0000000000;9420
2008/L423/1/L4234E3.laz;2017-06-20;16:37:56.0000000000;32208
2015/L313/1/L3134F3.laz;2017-06-20;21:49:05.0000000000;27220
2014/M512/1/M5121H3_added_pts.laz;2017-06-20;21:14:14.0000000000;4
2012/Q444/1/Q4442G2.laz;2017-06-20;20:01:38.0000000000;47116
2011/U441/1/U4411C4.laz;2017-06-20;19:09:30.0000000000;42360
2013/L234/1/L2341G2.laz;2017-06-20;20:27:19.0000000000;73708
2011/R434/1/R4341E2.laz;2017-06-20;18:54:13.0000000000;33580
2009/N331/2/N3313G3.laz;2017-06-20;17:08:34.0000000000;66240
2008/L344/1/L3443B3.laz;2017-06-20;16:29:18.0000000000;62948
2011/T511/1/T5112C4.laz;2017-06-20;19:06:53.0000000000;51780
2014/P544/2/P5444A4_added_pts.laz;2017-06-20;21:25:54.0000000000;4
2014/V434/1/V4343G2.laz;2017-06-20;21:45:10.0000000000;76828;2016-10-11 08:18:18;78663
2009/K422/1/K4222G3.laz;2017-06-20;16:52:17.0000000000;29712
2016/W512/1/W5121A1.laz;2017-06-20;22:53:17.0000000000;32196;2017-01-18 11:30:37;32964
2014/Q511/1/Q5114A3_added_pts.laz;2017-06-20;21:27:22.0000000000;4
2016/M442/1/M4423E4.laz;2017-06-20;22:34:43.0000000000;52336
2012/L424/1/L4244A2.laz;2017-06-20;19:13:45.0000000000;44036
2012/T413/1/T4133D4.laz;2017-06-20;20:10:54.0000000000;66300
2015/U434/1/U4343D1.laz;2017-06-20;22:19:22.0000000000;50244
2016/M441/1/M4413C4.laz;2017-06-20;22:33:40.0000000000;48896
2016/W513/2/W5131H1_added_pts.laz;2017-06-20;22:54:39.0000000000;4
2011/Q521/1/Q5213A1.laz;2017-06-20;18:47:19.0000000000;63196
2011/M313/1/M3134F2.laz;2017-06-20;18:31:45.0000000000;34356
2009/L341/1/L3413E2.laz;2017-06-20;16:56:35.0000000000;65876
2013/U541/1/U5412E1.laz;2017-06-20;21:04:36.0000000000;43420
2013/V422/1/V4222A2_added_pts.laz;2017-06-20;21:06:17.0000000000;4
2010/R444/1/R4443G2.laz;2017-06-20;18:17:22.0000000000;45464
2009/Q334/1/Q3341H3.laz;2017-06-20;17:27:34.0000000000;39728
2011/T434/1/T4341A2.laz;2017-06-20;19:01:06.0000000000;49300
2015/L331/1/L3311C3.laz;2017-06-20;21:50:48.0000000000;17316
2012/Q441/1/Q4412E4.laz;2017-06-20;19:58:39.0000000000;43832
2016/V444/1/V4443F1_added_pts.laz;2017-06-20;22:49:19.0000000000;4
2011/Q522/1/Q5223G3.laz;2017-06-20;18:49:17.0000000000;101828
2009/M513/1/M5134D3.laz;2017-06-20;17:04:58.0000000000;30104
2014/Q533/1/Q5331C4_added_pts.laz;2017-06-20;21:34:37.0000000000;8
2009/N344/1/N3442A1.laz;2017-06-20;17:09:32.0000000000;92924
2016/M442/1/M4424E1.laz;2017-06-20;22:35:03.0000000000;54592
2010/L444/1/L4443F1.laz;2017-06-20;17:52:46.0000000000;52588
2014/N433/1/N4332A2.laz;2017-06-20;21:19:30.0000000000;65696
2012/P514/1/P5143A1.laz;2017-06-20;19:38:05.0000000000;46828
2008/M421/1/M4211A2.laz;2017-06-20;16:47:55.0000000000;16400
2015/N531/1/N5313D1.laz;2017-06-20;22:00:40.0000000000;55240
2014/N433/1/N4332B3.laz;2017-06-20;21:19:35.0000000000;56060
2012/P411/1/P4114G1.laz;2017-06-20;19:33:12.0000000000;46896
2010/S423/1/S4234B2.laz;2017-06-20;18:18:22.0000000000;40184
2013/U413/1/U4133H4_added_pts.laz;2017-06-20;20:58:48.0000000000;4
2016/P412/1/P4124D2.laz;2017-06-20;22:40:33.0000000000;72736
2011/T511/1/T5112C3.laz;2017-06-20;19:06:52.0000000000;55604
